UserId,JobId,Rating
556,84,5
804,27,4
795,34,4
622,59,5
206,42,1
733,27,3
484,21,4
677,74,5
532,65,5
95,54,3
389,1,2
671,24,2
711,34,4
627,59,3
379,42,5
535,108,3
815,21,4
159,74,3
666,65,4
785,54,4
709,1,4
360,24,4
671,141,5
468,43,5
493,30,4
321,33,4
144,22,2
307,127,5
727,46,4
276,29,5
659,60,4
272,21,4
804,30,4
650,69,3
634,26,2
711,20,5
537,100,3
593,11,5
650,65,3
527,9,4
496,129,5
7,37,5
763,84,4
51,27,2
653,34,2
354,59,4
655,42,3
617,27,4
763,21,5
712,74,4
509,65,1
293,54,4
87,1,4
295,24,5
606,34,4
90,59,5
508,42,3
450,108,5
642,21,4
617,74,1
648,65,5
298,54,4
621,1,2
501,24,4
339,141,5
524,43,2
739,30,4
802,33,2
387,22,1
679,127,4
18,46,3
606,29,5
670,60,2
807,21,4
497,30,3
389,69,4
220,26,4
592,20,4
804,100,3
642,11,5
650,65,3
675,9,2
716,129,5
727,37,3
766,84,3
655,27,3
625,34,4
654,59,5
748,42,3
721,27,3
807,21,4
796,74,3
545,65,4
313,54,5
817,1,4
6,24,3
82,34,2
653,59,1
677,42,1
417,108,3
641,21,4
664,74,5
782,65,3
786,54,5
532,1,5
715,24,1
553,141,3
708,43,5
404,30,3
639,33,2
749,22,4
521,127,3
506,46,4
694,29,3
773,60,2
387,21,5
390,30,4
804,69,3
454,26,2
553,20,5
251,100,3
89,11,5
752,65,5
807,9,4
749,129,4
756,37,3
624,84,4
662,27,3
749,34,3
328,59,4
499,42,2
276,27,3
88,21,5
450,74,3
600,65,4
307,54,3
677,1,4
440,24,5
805,34,3
721,59,3
805,42,3
267,108,5
84,21,5
806,74,3
436,65,4
102,54,2
569,1,4
537,24,4
399,141,4
60,43,5
633,30,3
627,33,3
109,22,2
181,127,1
710,46,4
476,29,4
561,60,3
771,21,2
708,30,4
751,69,5
693,26,3
5,20,4
655,100,3
666,11,3
575,65,1
716,9,4
234,129,4
805,37,4
648,84,1
712,27,4
268,34,4
698,59,4
234,42,1
13,27,3
763,21,5
705,74,3
382,65,5
374,54,4
287,1,4
420,24,5
821,34,4
634,59,4
197,42,5
406,108,4
770,21,4
307,74,4
708,65,4
671,54,5
409,1,3
474,24,5
130,141,4
539,43,4
738,30,3
518,33,2
758,22,4
533,127,4
368,46,4
213,29,5
104,60,1
652,21,4
795,30,3
501,69,3
773,26,2
576,20,4
642,100,3
210,11,3
708,65,4
762,9,3
358,129,3
188,37,4
711,84,4
530,27,4
655,34,4
774,59,2
263,42,5
543,27,4
325,21,4
320,74,4
539,65,4
758,54,4
591,1,3
552,24,3
763,34,4
758,59,5
758,42,5
815,108,3
213,21,4
561,74,3
467,65,4
452,54,5
537,1,5
422,24,3
666,141,4
680,43,3
768,30,2
796,33,3
688,54,5
43,127,3
557,46,5
492,29,4
268,60,5
221,21,3
790,30,4
28,69,4
625,26,3
818,20,5
381,100,5
712,11,3
587,65,3
655,9,2
805,129,5
774,37,1
627,84,4
543,27,4
788,34,4
456,59,4
514,42,5
795,27,3
673,21,4
75,74,1
459,65,5
648,54,4
7,1,5
793,24,5
747,34,5
538,59,5
814,42,3
588,108,4
255,21,1
741,74,2
805,65,4
747,54,5
761,1,2
806,24,5
773,141,5
495,43,3
524,30,3
655,33,4
378,15,3
181,127,1
704,46,4
650,29,4
435,60,3
290,21,5
6,30,4
50,69,2
529,26,4
495,20,4
639,100,5
798,11,4
328,65,4
693,9,3
5,129,5
517,37,3
595,84,2
184,27,3
618,34,4
606,59,4
110,42,3
716,128,5
236,21,1
812,74,4
16,65,5
682,54,4
91,1,1
792,24,3
391,34,3
561,59,4
320,24,3
189,45,4
90,28,4
336,20,1
424,42,5
400,16,5
815,7,2
786,39,2
709,78,4
798,92,5
734,97,2
159,3,2
605,34,4
742,121,3
627,11,4
244,105,4
335,71,4
130,39,3
552,75,2
721,126,4
796,77,3
633,48,3
298,46,5
753,17,1
526,73,4
699,88,3
221,65,3
279,34,3
805,59,3
500,42,4
292,108,4
474,21,4
305,74,4
751,65,4
378,54,4
622,1,2
658,24,3
548,141,4
633,43,4
566,30,3
399,33,3
688,115,5
748,127,4
383,46,5
216,29,4
776,60,4
303,21,5
655,30,3
121,69,3
749,26,3
545,20,3
457,100,5
627,11,3
623,65,3
655,9,4
738,129,3
615,37,5
57,84,1
798,27,2
342,34,2
216,59,5
230,42,5
59,27,2
730,21,3
618,74,3
500,65,5
823,54,2
545,1,4
551,24,4
806,64,3
671,944,3
568,962,4
709,34,3
659,59,3
367,42,3
664,108,4
671,21,4
622,74,2
768,65,4
655,54,2
567,1,3
676,24,5
555,141,5
715,43,5
474,30,5
489,33,4
566,22,4
417,127,4
805,46,4
630,29,3
622,60,5
354,21,5
332,30,5
796,69,2
303,26,4
751,20,4
517,100,4
748,11,3
385,65,1
682,9,3
416,129,5
766,37,3
788,84,3
576,27,4
757,34,2
543,59,4
59,42,4
746,27,4
268,21,2
570,74,3
158,65,3
548,54,3
642,1,5
305,24,2
532,34,4
521,59,5
702,42,3
710,108,3
788,21,3
101,74,2
704,65,3
306,54,4
768,1,4
1,24,5
805,141,4
626,43,5
222,30,3
234,33,3
642,22,1
747,127,5
655,46,3
788,29,4
790,60,2
178,21,5
7,30,5
529,69,4
222,26,4
592,20,4
83,100,5
805,11,4
226,65,4
508,9,3
787,129,3
804,37,4
322,84,5
535,27,4
665,34,4
63,59,3
378,42,4
11,27,4
404,21,4
663,74,5
620,65,4
320,54,4
724,1,1
676,24,4
303,34,2
710,59,4
276,42,3
488,108,4
659,21,4
44,74,3
665,65,4
561,54,3
684,1,3
798,24,2
655,141,3
530,43,3
671,30,5
788,33,4
42,22,4
806,127,2
694,46,5
536,29,4
749,60,4
650,21,3
720,30,3
806,69,4
122,26,4
798,20,3
7,100,5
682,11,4
452,65,4
200,9,4
535,129,4
660,37,2
620,84,2
772,27,4
674,34,4
790,59,2
429,42,5
747,27,4
456,21,5
794,74,5
510,65,4
299,54,3
618,1,2
795,24,3
653,34,4
435,59,2
554,42,4
313,108,4
682,21,1
671,74,5
712,65,3
660,54,2
116,1,2
450,24,4
280,141,5
178,43,3
776,30,3
727,33,2
804,22,3
234,127,4
686,46,3
254,29,2
342,60,3
42,21,5
435,30,3
780,69,5
617,26,4
809,20,5
768,100,4
764,11,3
224,65,4
738,9,2
769,129,4
804,37,4
660,84,2
334,27,4
803,34,2
176,59,5
425,42,1
2,27,4
550,21,4
398,74,4
531,65,1
174,54,1
608,1,4
708,24,2
788,34,4
786,59,4
97,42,3
698,108,3
158,21,4
530,74,4
499,65,4
405,54,1
301,1,4
606,24,4
700,141,5
796,43,5
766,30,4
655,33,3
804,22,3
354,127,2
796,46,4
454,29,1
92,60,3
20,21,5
243,30,5
151,69,5
210,26,5
181,20,2
716,100,4
236,11,3
532,65,4
757,9,3
262,129,4
422,37,3
423,84,3
556,27,2
87,34,3
611,59,1
559,42,5
756,27,4
688,21,5
825,74,3
715,65,4
629,54,4
804,1,3
519,24,5
243,34,3
552,59,3
807,42,4
216,108,5
817,21,4
543,74,3
543,65,3
627,54,3
601,1,2
764,24,4
619,141,3
294,43,4
554,30,3
571,33,4
508,22,4
345,127,4
292,46,5
773,29,3
367,60,2
773,21,4
726,30,3
655,69,4
347,26,4
292,20,4
88,100,5
207,11,4
489,65,5
711,9,3
360,129,5
709,37,3
690,84,3
796,27,2
178,34,3
823,59,5
608,42,4
535,27,4
776,21,3
449,74,4
466,65,3
567,54,4
771,1,4
760,24,4
727,34,5
350,59,5
650,42,2
164,108,5
738,21,3
487,74,5
804,65,4
130,54,4
763,1,4
596,24,4
694,141,4
716,43,3
671,30,3
807,33,4
389,22,2
521,127,3
749,46,4
712,29,3
770,60,4
625,21,3
721,30,4
805,69,4
608,26,5
610,20,4
216,100,3
513,11,5
771,65,5
425,9,1
639,129,1
286,37,5
339,84,4
25,27,4
746,34,4
25,59,4
293,42,3
749,27,4
62,21,4
653,74,3
802,65,2
472,54,5
769,1,4
534,24,2
535,34,5
62,59,4
305,42,5
733,108,5
727,21,2
591,74,4
815,65,5
434,54,1
429,1,2
343,24,5
747,141,3
682,43,4
345,30,4
653,33,4
420,22,3
541,127,5
655,46,3
268,29,3
732,60,5
711,21,5
500,30,4
184,69,2
758,26,5
709,20,3
593,100,4
795,11,3
264,65,5
566,9,4
642,129,4
752,37,3
464,84,5
699,27,4
661,34,4
684,59,3
70,42,2
827,27,3
270,21,5
790,74,2
537,65,3
113,54,5
748,1,4
37,24,3
634,34,3
642,59,4
655,42,3
393,108,2
284,21,4
708,74,2
774,65,1
715,54,2
654,1,5
671,24,5
451,141,1
416,43,5
749,30,3
727,33,4
354,22,4
178,127,4
500,46,3
823,29,4
716,60,4
416,21,5
536,30,5
796,69,5
637,26,5
825,20,5
802,100,4
184,11,3
561,65,1
751,9,4
677,129,4
524,37,4
806,84,5
645,27,3
642,34,3
595,59,4
774,42,1
628,27,5
644,21,4
648,74,5
254,65,2
593,54,5
65,1,3
782,24,4
473,34,4
224,59,4
435,42,1
586,108,2
95,21,5
554,74,4
795,65,4
416,54,5
429,1,3
721,24,4
625,141,3
734,43,4
749,30,3
655,33,1
15,22,3
712,127,1
56,46,4
479,29,4
497,60,4
653,21,5
211,30,2
629,69,4
466,26,3
477,20,4
806,100,4
144,11,4
268,65,3
567,9,3
796,129,2
194,37,3
378,84,3
745,27,4
751,34,5
675,59,1
60,42,4
13,27,4
793,21,5
804,74,4
660,65,3
554,54,4
1,1,4
43,24,5
82,34,3
401,59,1
781,42,2
710,108,5
201,21,3
663,74,4
23,65,3
551,54,1
780,1,5
611,24,5
270,141,5
766,43,3
344,30,3
655,33,3
686,22,5
189,127,5
796,46,4
279,29,4
565,60,5
807,21,3
522,30,4
711,69,3
616,26,4
648,20,5
82,100,1
656,11,1
801,65,5
128,9,3
804,129,3
457,37,4
805,84,2
655,27,2
805,34,2
778,59,4
234,42,2
635,27,2
221,21,4
334,74,3
736,65,5
650,54,3
514,1,4
650,24,4
435,34,3
795,59,3
280,42,3
660,108,4
85,21,1
371,74,4
791,65,2
829,54,1
639,1,2
782,24,3
707,141,4
585,43,4
569,30,3
194,33,3
721,22,5
749,127,4
723,46,3
759,29,2
343,60,5
373,21,3
655,30,4
602,69,4
731,26,2
406,20,5
364,100,4
266,11,3
747,65,5
7,9,5
727,129,3
682,37,2
222,84,4
621,27,2
788,34,2
588,59,2
276,42,2
501,27,4
804,21,4
745,74,3
600,65,2
773,54,4
189,1,4
338,24,4
14,34,5
642,59,5
468,42,4
807,108,5
692,21,3
715,74,5
790,65,2
592,54,5
201,1,4
70,24,3
580,141,5
498,43,3
783,30,4
742,33,4
469,22,5
804,127,3
665,46,2
417,29,4
496,60,3
596,21,4
678,30,4
581,69,5
100,26,1
541,20,3
432,100,4
804,11,5
76,65,5
592,9,5
537,129,4
650,37,1
403,84,4
545,27,5
752,34,4
486,59,2
490,42,3
442,27,5
472,21,4
782,74,4
370,65,2
655,54,3
774,1,3
699,24,4
643,34,5
829,59,4
521,42,3
405,108,1
753,21,4
804,74,4
666,65,2
53,54,4
807,1,5
642,24,5
758,141,4
528,43,3
7,30,4
380,33,2
712,22,5
380,127,3
782,46,2
398,29,4
18,60,4
537,21,4
630,30,4
602,69,3
387,26,4
16,20,5
648,100,5
807,11,4
811,65,5
682,9,4
681,129,5
757,37,3
804,84,4
487,27,3
527,34,5
679,59,4
739,42,5
709,27,1
543,21,4
456,74,4
752,65,1
435,54,5
710,1,1
722,24,5
393,34,3
666,59,4
450,42,3
560,108,3
807,21,3
682,74,3
178,65,4
625,54,4
747,1,4
186,24,3
308,141,4
270,43,5
762,30,1
577,33,4
655,22,2
430,127,4
523,46,3
796,29,4
515,60,2
804,21,4
342,30,1
366,69,5
325,26,5
429,20,3
741,100,4
377,11,5
613,65,4
682,9,3
259,129,3
664,37,4
458,84,4
758,27,4
815,34,5
830,59,4
263,42,3
119,27,4
798,21,3
586,74,4
825,65,2
685,54,2
619,1,5
346,24,3
221,34,5
805,59,3
606,42,3
742,108,4
380,21,3
615,74,4
255,65,2
661,54,4
790,1,3
304,24,4
764,141,4
704,43,5
201,30,4
145,33,1
694,22,5
375,127,4
497,46,5
178,29,5
13,60,3
795,21,3
271,30,3
624,69,4
326,26,5
385,20,3
703,100,3
663,11,3
537,65,1
545,9,3
524,129,4
826,37,4
234,84,3
731,27,3
642,34,4
804,59,4
655,42,2
630,27,2
751,21,4
405,74,1
666,65,3
817,54,3
454,1,3
622,24,2
758,34,4
826,59,5
612,42,4
629,108,4
314,21,4
712,74,4
559,65,3
457,54,4
537,1,3
831,24,2
757,141,5
405,43,3
729,30,2
806,33,4
38,22,5
567,127,2
92,46,4
389,29,5
365,60,2
343,21,4
778,30,4
437,69,3
598,26,5
659,20,3
311,100,4
302,11,3
345,65,3
674,9,5
85,129,5
374,37,3
318,84,5
712,27,5
741,34,3
653,59,3
452,42,5
693,27,3
322,21,4
110,74,2
393,65,4
142,54,3
44,1,4
703,24,5
268,34,2
236,59,5
713,42,3
766,108,4
660,21,1
525,74,3
379,65,4
782,54,2
521,1,3
393,24,3
45,141,3
561,43,2
819,30,5
711,33,4
378,22,3
580,127,3
312,46,4
753,29,3
786,60,4
683,21,5
577,30,3
748,69,4
473,26,4
487,20,4
130,100,3
773,11,5
695,65,4
215,9,5
539,129,4
650,37,3
747,84,4
778,27,1
710,34,5
655,59,4
682,42,4
627,48,3
717,21,2
372,74,5
790,65,3
587,54,3
43,1,4
678,24,3
452,34,4
707,59,2
749,42,3
474,108,4
667,21,3
653,74,4
617,65,3
650,54,3
474,1,5
69,24,4
132,131,4
454,43,3
303,30,5
682,33,3
655,15,3
565,127,5
524,46,2
416,29,3
733,60,3
521,21,2
668,30,5
778,69,4
407,26,3
5,20,3
8,100,1
712,11,3
586,65,3
457,9,3
450,129,5
573,37,4
745,84,4
804,27,2
567,34,5
828,59,4
655,42,3
735,27,3
654,21,5
808,74,4
537,65,3
327,54,2
450,1,3
788,24,5
250,34,5
626,59,5
94,42,4
85,108,3
632,21,3
271,74,4
815,65,3
545,54,4
451,1,4
752,24,4
430,141,2
521,43,3
543,30,3
416,33,5
663,22,2
597,127,4
543,46,4
509,29,4
756,60,5
707,21,5
694,30,5
487,69,3
520,26,1
561,20,3
276,100,3
92,11,3
537,65,3
721,9,5
545,129,4
648,37,2
450,84,5
387,27,3
593,34,5
296,59,5
301,42,3
285,27,5
747,21,4
330,74,4
588,65,3
85,54,3
394,1,5
344,24,4
655,34,3
561,59,5
487,42,5
474,108,5
551,21,4
109,74,3
450,65,5
621,54,3
602,1,2
666,24,4
796,141,5
299,43,4
629,30,5
528,33,1
450,15,3
59,127,4
773,46,3
233,29,5
752,60,2
732,21,5
807,30,4
606,69,4
506,26,1
151,20,5
367,100,5
806,11,5
450,65,3
827,9,3
757,129,4
694,37,4
805,84,2
554,27,5
567,34,4
543,59,3
559,42,5
776,27,4
145,21,3
532,74,5
543,65,3
416,54,2
798,1,2
588,24,3
537,34,1
588,59,5
721,42,1
291,108,3
823,21,4
649,74,2
804,65,4
94,54,2
346,1,2
634,24,3
336,141,4
661,43,4
308,30,5
799,33,4
197,65,5
101,127,3
85,46,3
387,29,2
726,60,1
37,21,3
555,30,4
660,69,3
95,26,4
249,20,5
119,100,4
456,11,4
639,65,3
56,9,5
751,129,4
669,37,4
778,84,2
623,27,3
777,34,4
748,59,4
456,42,3
562,27,2
770,21,5
825,74,3
804,65,4
684,56,5
548,55,4
823,124,1
643,129,3
514,50,3
698,42,1
399,30,1
441,77,4
199,51,1
374,46,4
488,74,3
64,65,3
493,45,3
771,51,1
518,86,5
814,57,3
276,14,4
7,22,5
606,40,5
437,29,4
741,85,4
474,37,4
639,74,1
682,42,5
692,84,5
561,32,2
329,46,2
506,54,2
655,118,2
417,1,1
746,56,2
378,95,4
655,68,2
795,77,3
736,34,3
655,46,3
793,98,4
823,87,5
698,88,2
656,13,3
694,74,4
592,81,4
831,63,5
794,76,5
661,32,5
798,16,4
595,34,4
63,79,3
798,64,3
262,37,2
92,91,2
347,137,1
488,21,4
645,4,4
804,32,4
124,100,3
804,32,4
634,22,3
770,121,5
275,16,3
429,79,3
804,84,3
391,38,4
392,23,4
397,55,4
478,20,1
183,28,2
568,19,2
696,26,4
578,99,3
90,26,5
429,32,3
790,27,3
695,34,4
552,24,3
709,37,4
601,15,4
814,49,4
60,45,4
828,125,4
577,90,4
796,42,3
796,30,3
606,77,3
694,51,4
181,46,1
151,74,4
709,65,5
658,45,3
395,51,5
213,86,5
770,57,4
7,14,5
536,22,2
618,40,3
686,29,5
345,85,3
758,37,5
588,74,5
521,42,2
707,84,2
53,32,2
637,46,4
487,54,3
650,118,1
495,1,5
807,56,4
459,95,5
666,68,4
756,77,3
503,34,5
829,46,4
246,98,3
708,87,1
749,88,3
655,13,4
745,74,2
798,81,4
805,63,4
599,76,5
763,32,4
378,16,2
521,34,3
784,79,3
650,64,2
720,37,5
7,91,5
815,137,5
479,21,2
805,4,5
712,32,3
823,100,4
41,32,1
682,22,3
587,121,2
586,16,2
804,79,4
35,84,3
290,38,3
761,23,5
526,55,2
682,20,3
756,28,3
653,19,2
721,26,3
758,99,4
345,26,3
666,32,3
359,27,5
653,34,3
392,24,5
343,37,2
373,15,5
23,49,2
457,45,5
545,125,4
581,90,3
13,42,3
655,30,4
279,77,3
676,51,1
13,46,4
393,74,2
644,65,5
699,45,4
790,51,4
159,86,4
768,57,4
825,14,3
747,22,5
665,40,3
389,29,3
682,85,3
790,37,4
741,74,3
835,42,3
625,84,4
833,32,5
833,46,1
605,54,4
689,118,3
476,1,5
679,56,3
811,95,3
237,68,4
374,77,1
344,34,3
638,46,3
601,98,4
666,87,4
146,88,5
181,13,4
727,74,4
94,81,2
804,63,5
725,76,4
239,32,3
715,16,2
79,34,4
144,79,4
669,64,1
523,37,5
416,91,3
422,137,1
183,21,5
659,4,5
727,32,1
207,100,4
782,32,3
128,22,3
758,121,3
267,16,5
222,79,4
586,84,3
373,38,5
762,23,5
556,55,5
751,20,5
609,28,5
766,19,3
770,26,5
682,99,4
768,26,5
749,32,5
749,27,4
408,34,3
548,24,5
649,37,3
537,15,4
653,49,2
551,45,4
788,125,3
354,90,5
90,42,4
10,30,4
212,77,5
452,51,2
734,46,1
823,74,5
659,65,3
804,45,5
318,51,3
85,86,2
426,57,4
695,14,4
406,22,3
495,40,5
530,29,4
747,85,4
673,37,4
89,74,3
540,42,4
234,84,3
279,32,5
545,46,3
749,54,3
301,118,1
632,1,3
468,56,3
13,95,1
244,68,4
294,77,3
790,34,4
666,46,3
601,98,2
836,87,4
774,88,2
499,13,4
233,74,5
435,81,3
435,63,1
366,76,5
429,32,4
161,16,4
707,34,4
682,79,3
18,64,4
374,37,3
101,91,3
505,137,4
593,21,4
447,4,3
659,32,4
796,100,5
653,32,4
577,22,4
2,121,5
583,16,4
714,79,5
85,84,3
766,38,3
655,23,3
497,55,2
774,20,1
792,28,3
699,19,4
484,26,5
697,99,3
477,26,5
765,32,5
87,27,3
619,34,5
748,24,3
645,37,4
445,15,1
823,49,4
816,45,5
753,125,5
650,90,3
667,42,3
559,30,4
207,77,3
694,51,4
770,46,3
682,74,3
835,65,5
698,45,2
717,51,4
550,86,1
727,57,2
13,14,4
207,46,3
624,54,3
561,118,3
450,1,4
524,56,5
405,95,1
629,68,3
561,77,4
533,34,3
605,46,5
348,42,3
428,66,2
807,98,4
385,9,2
456,129,5
712,37,3
82,84,1
699,27,3
320,34,4
796,59,4
423,42,3
125,14,2
489,21,4
693,74,2
783,65,4
468,54,5
159,1,3
536,24,5
694,141,3
447,43,4
201,30,4
707,33,4
435,15,4
566,127,2
94,46,4
435,29,5
752,60,3
275,21,3
426,30,2
249,69,5
318,26,4
496,20,1
693,100,3
222,11,1
136,65,5
711,9,2
109,129,4
535,37,3
615,84,4
733,27,3
619,34,1
486,59,2
591,42,3
714,18,4
487,21,5
244,74,2
588,65,3
409,54,3
393,1,3
766,24,3
588,141,5
790,43,4
363,30,3
684,33,2
716,15,4
389,127,5
221,46,3
494,29,3
529,60,4
370,21,3
776,30,3
770,69,4
280,26,5
543,20,4
496,100,3
461,11,5
655,65,2
381,9,5
721,129,5
751,37,1
544,84,2
77,27,5
555,34,4
521,59,2
152,42,5
74,27,4
432,21,2
658,74,4
659,65,5
826,54,4
686,1,5
177,24,4
593,141,4
523,43,4
566,30,5
90,33,5
825,22,3
782,127,4
667,46,4
378,29,4
707,60,2
796,21,5
6,30,2
640,69,3
428,26,4
648,20,5
833,100,2
561,11,2
716,65,4
738,9,4
693,129,3
747,37,3
716,84,3
445,27,2
406,34,4
823,59,5
633,42,3
407,27,4
314,21,5
630,74,3
758,65,2
225,54,5
545,1,3
618,24,3
697,141,5
537,43,2
655,30,3
554,33,3
772,22,5
42,127,5
483,46,2
445,29,1
78,60,3
716,21,4
286,30,2
188,69,4
387,26,4
201,20,1
493,100,3
524,11,2
393,65,4
815,9,5
401,129,4
644,37,4
437,84,4
442,27,5
500,34,3
706,59,3
387,42,5
406,27,5
830,21,1
807,74,4
458,65,4
426,54,4
221,1,2
626,24,1
347,141,5
780,43,5
567,30,4
262,33,2
805,22,5
665,127,4
450,46,5
450,29,4
593,60,4
806,21,2
749,30,4
766,69,5
421,26,4
721,20,3
836,100,3
659,11,3
805,65,5
264,9,5
291,129,3
654,37,4
682,84,4
537,27,3
838,34,3
648,59,3
459,42,2
750,27,3
601,21,1
537,74,4
707,65,4
471,54,2
493,1,4
796,24,5
689,141,5
477,43,5
116,30,3
506,33,4
255,55,4
402,127,5
782,46,3
234,29,3
399,60,3
710,21,4
488,30,3
206,69,5
455,26,4
737,20,5
305,100,2
839,11,3
239,65,1
790,9,4
457,129,5
716,37,3
498,84,5
823,27,5
608,9,4
655,129,4
835,37,5
659,84,4
97,27,2
585,34,3
805,59,5
363,42,1
437,27,3
567,21,4
790,74,3
705,65,4
128,54,3
787,1,4
761,24,1
724,141,1
305,43,2
308,30,4
206,33,5
64,22,3
403,127,3
840,46,4
786,29,4
82,60,1
551,21,3
759,30,4
532,69,5
194,26,2
707,20,3
521,100,3
551,11,4
773,65,4
1,9,5
666,129,4
210,37,3
788,84,4
452,27,3
764,34,5
712,59,3
423,42,4
625,27,3
661,21,4
707,74,3
709,65,3
660,54,4
733,1,4
271,24,4
699,141,3
119,43,5
749,30,4
529,33,4
474,22,4
479,127,3
392,46,5
230,29,3
380,60,2
432,21,4
385,30,1
387,69,4
456,26,2
472,20,5
806,100,3
747,11,3
680,65,3
428,9,3
10,129,4
453,37,2
434,84,5
332,27,2
641,34,4
595,59,4
541,42,4
370,27,4
675,21,4
674,74,5
5,65,4
798,54,2
655,1,3
774,24,1
416,141,4
697,43,5
774,30,3
796,33,3
451,22,2
796,127,5
760,46,1
236,29,3
16,60,5
314,21,4
771,30,4
757,69,4
775,26,4
665,20,3
484,100,2
115,11,5
840,65,4
606,9,4
630,129,3
318,37,3
654,84,5
524,27,1
152,34,4
545,59,2
661,42,4
536,27,4
796,21,2
710,74,4
561,65,5
199,54,5
43,1,3
763,24,3
567,141,4
416,43,4
629,30,3
637,33,1
406,22,3
533,127,2
7,46,3
715,29,5
526,60,3
808,21,5
297,30,2
450,69,4
749,26,5
565,20,3
542,100,3
719,11,3
450,65,5
796,9,5
383,129,5
387,37,4
655,84,3
825,27,4
768,34,2
632,59,2
630,42,3
727,27,4
747,21,5
38,74,3
379,65,5
343,54,5
637,1,5
757,24,3
650,141,3
627,43,3
453,30,3
840,33,5
833,22,1
763,127,4
648,46,3
437,29,4
774,60,2
790,21,4
776,30,5
823,69,3
833,26,4
738,20,3
541,100,4
666,11,3
816,65,3
716,9,4
83,129,4
735,37,3
690,84,2
621,27,5
43,34,4
835,59,4
218,42,4
506,27,3
299,21,4
92,74,4
183,65,2
805,54,4
358,1,4
43,24,2
426,141,3
643,43,4
826,30,5
593,33,5
7,55,4
622,127,4
653,46,2
533,29,4
781,60,5
621,21,4
767,30,5
236,69,3
770,26,5
532,20,5
782,100,3
738,11,3
798,65,4
699,9,3
385,129,1
601,37,4
605,84,5
766,27,3
115,9,2
757,129,2
514,37,3
301,84,5
454,27,4
524,34,3
406,59,3
740,42,4
815,27,3
799,21,4
437,74,5
745,65,2
741,54,5
305,1,4
840,24,5
495,141,5
756,43,4
788,30,3
643,33,5
819,22,2
684,127,3
551,46,4
366,29,5
683,60,4
683,21,4
508,30,4
638,69,3
588,26,1
186,20,2
535,100,3
722,11,3
416,65,3
363,9,3
642,129,4
650,37,5
668,84,3
758,27,5
332,34,5
354,59,3
130,42,4
516,27,5
746,21,3
619,74,5
480,65,4
85,54,5
392,1,4
700,24,3
650,141,2
474,43,3
447,30,5
399,33,3
743,22,4
642,127,3
130,46,4
782,29,3
447,60,5
818,21,4
117,30,5
324,69,5
764,26,4
200,20,4
711,100,4
549,11,3
561,65,3
622,9,5
324,129,4
693,37,3
815,84,4
318,27,2
457,34,4
507,59,5
605,42,3
807,27,4
823,21,5
580,74,5
498,65,2
660,54,2
234,1,3
455,24,1
615,141,5
1,43,5
198,30,2
42,33,3
40,22,3
49,127,5
458,46,4
833,29,4
471,60,4
740,21,1
760,30,2
716,69,3
802,26,3
816,20,4
101,100,3
748,11,4
709,65,3
621,9,4
605,129,4
555,37,4
682,84,1
518,27,5
537,34,1
747,59,5
790,42,3
814,27,3
425,21,3
280,74,5
650,65,3
326,54,5
721,1,5
13,24,2
787,141,4
637,43,2
801,30,4
256,33,5
463,22,4
833,127,4
504,46,4
705,29,4
779,60,3
807,21,5
531,30,5
696,69,4
805,26,5
398,20,4
711,100,3
766,11,4
451,65,3
476,9,5
417,129,4
827,37,3
667,84,4
698,27,2
622,34,3
269,59,2
803,42,1
733,27,2
551,21,4
438,74,3
526,65,3
643,54,4
497,1,4
495,24,4
802,141,4
833,43,1
487,30,1
732,33,5
618,22,3
768,127,4
22,46,4
640,29,5
450,60,4
763,21,3
474,30,4
655,69,2
757,26,3
747,20,5
788,100,2
574,11,3
599,65,1
658,9,4
830,129,4
369,37,4
326,84,4
680,27,4
545,34,4
805,59,1
666,42,4
452,27,4
711,21,5
527,74,4
294,65,3
387,54,5
476,1,4
727,24,2
149,141,2
406,43,5
378,30,4
746,33,4
831,55,2
823,127,3
562,46,4
654,29,4
653,60,3
755,21,3
730,30,4
776,69,3
832,26,3
650,20,3
393,100,4
642,11,4
676,65,3
404,9,3
749,129,3
694,37,4
795,84,2
807,27,5
708,9,2
435,129,3
835,37,5
267,84,5
6,27,4
552,34,2
609,59,1
601,42,5
398,27,2
678,21,2
751,74,5
807,65,4
435,54,5
472,1,3
591,24,4
586,141,2
524,43,3
624,30,4
734,33,3
660,46,2
830,54,5
114,118,4
707,1,3
346,56,3
271,95,3
545,68,3
810,77,5
840,34,4
339,46,4
738,42,3
632,66,3
280,98,4
119,9,5
225,129,5
222,37,3
534,84,4
254,27,3
786,34,5
545,59,3
255,42,1
398,27,5
145,21,3
792,74,3
659,65,4
836,54,5
256,1,3
825,24,5
87,141,4
49,43,3
378,30,3
839,33,3
805,22,4
807,127,4
771,46,5
648,29,4
490,60,4
844,21,4
758,30,4
716,69,4
406,26,5
805,20,5
399,100,3
694,11,5
650,65,4
201,9,3
642,129,5
693,37,4
134,84,5
749,27,3
655,34,4
697,59,5
128,42,3
788,27,4
589,21,2
74,74,3
239,65,5
742,54,3
180,1,5
587,24,2
650,141,3
800,43,3
403,30,3
313,33,4
401,22,4
151,127,1
608,46,4
743,29,4
162,60,4
773,21,2
843,30,2
532,69,5
659,26,5
608,20,3
634,100,4
672,11,3
562,65,4
198,9,5
387,129,3
709,37,3
532,84,4
693,27,4
429,34,2
181,59,1
253,42,3
766,27,3
