userId,joined-date,active,birthday,gender
1034,2015-04-27 21:43:58,1,1980-03-15,Male
1035,2015-04-27 21:46:04,1,1994-04-04,Male
1036,2015-04-27 21:48:26,1,1986-03-26,Male
1037,2015-04-27 21:50:45,0,1992-04-15,Female
1038,2015-04-27 21:52:46,1,0000-00-00,Male
1039,2015-04-27 21:53:12,1,0000-00-00,Female
1040,2015-04-27 21:54:52,0,1976-12-02,Male
1041,2015-04-27 21:57:07,0,1983-10-06,Male
1042,2015-04-27 22:01:19,0,1988-05-03,Female
1043,2015-04-27 22:03:24,1,1983-04-13,Male
1044,2015-04-27 22:03:59,1,1983-10-23,Male
1045,2015-04-27 22:05:19,0,1981-11-25,Female
1046,2015-04-27 22:06:48,0,1986-03-15,Female
1047,2015-04-27 22:11:58,1,1988-10-30,Female
1048,2015-04-27 22:16:58,1,1980-09-16,Male
1049,2015-04-27 22:20:15,1,1979-10-08,Male
1050,2015-04-27 22:25:52,1,0000-00-00,Male
1051,2015-04-27 22:26:14,1,1987-01-03,Male
1052,2015-04-27 22:26:31,1,1972-01-27,Male
1053,2015-04-27 22:31:35,0,1989-04-27,Male
1054,2015-04-27 22:32:35,1,1989-09-08,Male
1055,2015-04-27 22:35:12,1,0000-00-00,Male
1056,2015-04-27 22:36:25,1,1981-04-24,Female
1057,2015-04-27 22:44:38,0,1987-03-13,Female
1058,2015-04-27 22:45:38,1,1987-01-09,Female
1059,2015-04-27 22:47:26,0,1988-05-07,Female
1060,2015-04-27 22:48:49,0,1982-03-06,Male
1061,2015-04-27 22:50:09,1,1987-03-13,Female
1062,2015-04-27 22:56:07,0,1992-01-15,Male
1063,2015-04-27 22:57:52,0,1991-07-04,Male
1064,2015-04-27 23:06:12,0,1992-11-10,Female
1065,2015-04-27 23:16:48,0,1984-01-28,Male
1066,2015-04-27 23:18:01,1,0000-00-00,Male
1067,2015-04-27 23:30:13,0,1989-09-23,Male
1068,2015-04-27 23:33:22,1,1980-11-04,Male
1069,2015-04-27 23:34:35,1,1982-06-22,Male
1070,2015-04-27 23:36:10,1,1990-07-11,Male
1071,2015-04-27 23:37:50,1,1990-05-02,Male
1072,2015-04-27 23:43:47,0,1989-06-16,Male
1073,2015-04-27 23:45:18,1,1971-10-20,Male
1074,2015-04-27 23:45:40,0,1990-07-13,Male
1075,2015-04-27 23:46:35,1,1983-01-17,Male
1076,2015-04-27 23:47:10,0,1992-05-14,Male
1077,2015-04-27 23:54:43,1,1981-02-07,Male
1078,2015-04-28 00:05:55,1,1987-04-08,Male
1079,2015-04-28 00:06:12,1,1990-01-10,Male
1080,2015-04-28 00:12:23,1,1989-01-31,Male
1081,2015-04-28 00:14:53,0,1986-04-04,Male
1082,2015-04-28 00:21:53,1,1988-02-19,Male
1083,2015-04-28 00:38:10,1,1989-09-28,Male
1084,2015-04-28 01:02:16,1,1990-08-26,Male
1085,2015-04-28 01:09:03,1,1985-03-31,Male
1086,2015-04-28 01:09:04,1,1990-11-14,Male
1087,2015-04-28 01:20:05,1,1977-01-01,Male
1088,2015-04-28 01:31:09,1,0000-00-00,Male
1089,2015-04-28 01:42:10,1,1987-01-20,Male
1090,2015-04-28 01:44:40,1,1991-08-02,Male
1091,2015-04-28 01:48:08,1,1989-02-02,Male
1092,2015-04-28 02:07:11,1,1978-01-24,Male
1093,2015-04-28 02:12:20,1,1988-09-11,Male
1094,2015-04-28 02:13:33,1,0000-00-00,Male
1095,2015-04-28 02:47:17,1,1991-06-12,Male
1096,2015-04-28 02:50:13,1,1986-09-16,Male
1097,2015-04-28 03:02:39,1,1992-08-03,Male
1098,2015-04-28 06:44:20,1,0000-00-00,Male
1099,2015-04-28 07:01:23,1,0000-00-00,Male
1100,2015-04-28 07:26:22,1,1982-03-02,Male
1101,2015-04-28 07:26:55,1,1993-10-06,Male
1102,2015-04-28 07:31:45,1,1984-01-01,Female
1103,2015-04-28 07:34:13,1,1982-12-15,Male
1104,2015-04-28 07:40:33,1,1990-12-12,Male
1105,2015-04-28 08:05:28,1,1990-04-25,Male
1106,2015-04-28 08:11:47,1,2002-04-28,Male
1107,2015-04-28 08:19:28,1,1986-01-01,Male
1108,2015-04-28 08:21:44,1,1992-01-17,Male
1109,2015-04-28 08:27:53,1,1987-05-07,Male
1110,2015-04-28 08:33:53,1,1992-05-15,Male
1111,2015-04-28 08:44:52,0,1990-12-17,Male
1112,2015-04-28 08:44:55,1,1987-06-09,Male
1113,2015-04-28 08:48:18,1,1987-04-06,Male
1114,2015-04-28 08:48:31,1,1989-06-09,Male
1115,2015-04-28 08:49:38,1,1983-12-19,Male
1116,2015-04-28 08:49:59,0,1989-09-01,Male
1117,2015-04-28 08:50:23,0,1978-05-05,Male
1118,2015-04-28 08:52:08,1,1990-10-15,Male
1119,2015-04-28 08:53:55,0,1984-09-23,Male
1120,2015-04-28 08:55:12,1,1982-02-03,Male
1121,2015-04-28 08:58:40,1,1984-09-23,Male
1122,2015-04-28 09:02:20,1,0000-00-00,Male
1123,2015-04-28 09:04:17,0,1986-05-14,Male
1124,2015-04-28 09:05:26,1,1986-11-30,Male
1125,2015-04-28 09:05:35,1,1989-11-03,Female
1126,2015-04-28 09:11:05,1,1985-08-28,Female
1127,2015-04-28 09:17:20,1,0000-00-00,Female
1128,2015-04-28 09:21:36,1,1975-03-02,Male
1129,2015-04-28 09:25:06,0,1987-05-25,Male
1130,2015-04-28 09:29:43,1,1984-05-19,Male
1131,2015-04-28 09:31:01,0,1986-05-14,Male
1132,2015-04-28 09:31:21,0,1982-03-06,Male
1133,2015-04-28 09:33:34,1,1981-11-20,Female
1134,2015-04-28 09:34:22,0,1987-07-13,Male
1135,2015-04-28 09:35:32,0,1992-09-30,Male
1136,2015-04-28 09:36:03,1,1987-05-25,Male
1137,2015-04-28 09:37:09,1,1985-02-02,Female
1138,2015-04-28 09:38:17,1,1987-12-18,Female
1139,2015-04-28 09:40:50,1,1978-05-30,Male
1140,2015-04-28 09:42:14,1,1985-11-05,Male
1141,2015-04-28 09:44:22,1,0000-00-00,Male
1142,2015-04-28 09:44:28,1,1973-10-23,Female
1143,2015-04-28 09:46:51,0,1987-07-13,Male
1144,2015-04-28 09:47:04,1,1986-05-14,Male
1145,2015-04-28 09:47:21,0,1986-03-10,Male
1146,2015-04-28 09:50:47,1,1988-11-12,Male
1147,2015-04-28 09:50:56,1,1986-01-01,Female
1148,2015-04-28 09:54:35,1,0000-00-00,Female
1149,2015-04-28 09:58:58,0,1982-06-29,Male
1150,2015-04-28 10:06:56,1,0000-00-00,Male
1151,2015-04-28 10:08:02,1,1980-07-25,Male
1152,2015-04-28 10:16:12,1,1987-08-07,Male
1153,2015-04-28 10:17:02,1,1985-05-25,Female
1154,2015-04-28 10:22:10,1,1991-06-21,Female
1155,2015-04-28 10:22:31,0,1991-11-02,Female
1156,2015-04-28 10:24:20,1,1976-03-12,Male
1157,2015-04-28 10:28:00,1,1975-10-30,Female
1158,2015-04-28 10:34:30,1,1985-10-13,Female
1159,2015-04-28 10:35:55,1,1988-03-17,Male
1160,2015-04-28 10:42:34,1,0000-00-00,Male
1161,2015-04-28 10:43:11,1,0000-00-00,Male
1162,2015-04-28 10:43:15,1,1990-10-10,Male
1163,2015-04-28 10:46:47,0,1984-06-24,Female
1164,2015-04-28 10:47:47,1,1978-08-24,Male
1165,2015-04-28 10:48:47,1,1971-02-18,Female
1166,2015-04-28 10:52:39,1,1989-09-29,Male
1167,2015-04-28 10:52:44,1,1984-03-06,Female
1168,2015-04-28 10:53:27,1,1990-10-20,Female
1169,2015-04-28 10:54:05,0,1985-05-30,Male
1170,2015-04-28 10:55:03,1,1985-05-19,Male
1171,2015-04-28 10:55:19,0,1980-12-14,Male
1172,2015-04-28 10:58:44,1,1984-11-25,Female
1173,2015-04-28 11:02:28,1,1982-10-18,Male
1174,2015-04-28 11:03:02,0,1985-08-14,Male
1175,2015-04-28 11:03:28,0,1988-09-01,Female
1176,2015-04-28 11:08:54,0,1970-01-18,Male
1177,2015-04-28 11:09:29,1,0000-00-00,NULL
1178,2015-04-28 11:12:06,1,1989-09-29,Male
1179,2015-04-28 11:15:27,1,1970-11-05,Male
1180,2015-04-28 11:21:08,0,1969-10-22,Male
1181,2015-04-28 11:24:33,1,1985-05-02,Male
1182,2015-04-28 11:24:52,1,1976-05-25,Male
1183,2015-04-28 11:25:11,1,1989-01-17,Female
1184,2015-04-28 11:29:07,0,1992-04-02,Female
1185,2015-04-28 11:29:50,1,0000-00-00,Female
1186,2015-04-28 11:30:50,1,1984-12-14,Female
1187,2015-04-28 11:45:12,1,1981-09-18,Female
1188,2015-04-28 11:45:52,1,1984-10-28,Male
1189,2015-04-28 11:49:16,0,1985-10-13,Female
1190,2015-04-28 11:51:45,0,1984-05-14,Female
1191,2015-04-28 11:54:35,0,1985-10-13,Female
1192,2015-04-28 11:57:09,1,1977-08-09,Male
1193,2015-04-28 11:58:01,1,1988-09-29,Male
1194,2015-04-28 12:02:46,1,1982-06-27,Male
1195,2015-04-28 12:03:27,1,1986-01-26,Female
1196,2015-04-28 12:05:10,1,1986-02-07,Male
1197,2015-04-28 12:05:23,1,1990-02-04,Male
1198,2015-04-28 12:07:15,1,1984-10-06,Male
1199,2015-04-28 12:18:03,0,1987-06-29,Male
1200,2015-04-28 12:26:27,1,1992-06-09,Female
