,User,Job,,,,,UserId,Rating
,,,,,,,868,4
,,,,,,,435,3
,,,,,,,487,2
,,,,,,,704,4
,,,,,,,716,4
,,,,,,,665,4
,,,,,,,711,4
,,,,,,,870,3
,,,,,,,746,5
,,,,,,,383,4
,,,,,,,554,4
,,,,,,,655,3
,,,,,,,778,3
,,,,,,,583,5
,,,,,,,848,5
,,,,,,,676,5
,,,,,,,854,3
,,,,,,,622,3
,,,,,,,655,2
,,,,,,,826,3
,,,,,,,428,4
,,,,,,,774,1
,,,,,,,879,4
,,,,,,,660,2
,,,,,,,618,4
,,,,,,,398,4
,,,,,,,796,3
,,,,,,,436,4
,,,,,,,303,1
,,,,,,,643,4
,,,,,,,275,4
,,,,,,,840,3
,,,,,,,422,3
,,,,,,,200,5
,,,,,,,297,3
,,,,,,,666,3
,,,,,,,885,5
,,,,,,,699,4
,,,,,,,821,5
,,,,,,,846,3
,,,,,,,727,3
,,,,,,,535,5
,,,,,,,883,4
,,,,,,,682,4
,,,,,,,672,3
,,,,,,,884,5
,,,,,,,727,2
,,,,,,,505,4
,,,,,,,673,5
,,,,,,,882,5
,,,,,,,788,3
,,,,,,,92,2
,,,,,,,399,3
,,,,,,,656,3
,,,,,,,429,3
,,,,,,,250,3
,,,,,,,881,5
,,,,,,,655,2
,,,,,,,727,3
,,,,,,,707,2
,,,,,,,872,3
,,,,,,,682,4
,,,,,,,327,3
,,,,,,,827,4
,,,,,,,95,4
,,,,,,,450,3
,,,,,,,692,3
,,,,,,,690,4
,,,,,,,824,2
,,,,,,,788,3
,,,,,,,805,4
,,,,,,,84,4
,,,,,,,593,5
,,,,,,,764,3
,,,,,,,566,5
,,,,,,,885,4
,,,,,,,731,1
,,,,,,,798,4
,,,,,,,871,3
,,,,,,,130,5
,,,,,,,682,2
,,,,,,,889,3
,,,,,,,566,2
,,,,,,,751,4
,,,,,,,721,4
,,,,,,,564,3
,,,,,,,102,3
,,,,,,,830,5
,,,,,,,201,3
,,,,,,,852,3
,,,,,,,25,4
,,,,,,,243,5
,,,,,,,870,2
,,,,,,,138,4
,,,,,,,642,4
,,,,,,,788,1
,,,,,,,519,2
,,,,,,,747,2
,,,,,,,851,3
,,,,,,,592,2
,,,,,,,615,1
,,,,,,,465,3
,,,,,,,286,5
,,,,,,,717,4
,,,,,,,889,4
,,,,,,,409,2
,,,,,,,862,3
,,,,,,,222,3
,,,,,,,298,5
,,,,,,,303,2
,,,,,,,399,4
,,,,,,,755,2
,,,,,,,591,4
,,,,,,,786,4
,,,,,,,488,3
,,,,,,,617,1
,,,,,,,843,3
,,,,,,,397,4
,,,,,,,624,3
,,,,,,,710,4
,,,,,,,664,3
,,,,,,,782,4
,,,,,,,648,2
,,,,,,,577,5
,,,,,,,339,4
,,,,,,,672,5
,,,,,,,645,4
,,,,,,,838,4
,,,,,,,749,3
,,,,,,,1,5
,,,,,,,813,1
,,,,,,,279,4
,,,,,,,504,1
,,,,,,,669,5
,,,,,,,647,4
,,,,,,,833,3
,,,,,,,181,2
,,,,,,,126,3
,,,,,,,515,2
,,,,,,,676,4
,,,,,,,600,3
,,,,,,,847,2
,,,,,,,391,3
,,,,,,,851,4
,,,,,,,698,2
,,,,,,,804,4
,,,,,,,536,4
,,,,,,,804,1
,,,,,,,464,2
,,,,,,,497,3
,,,,,,,385,2
,,,,,,,230,5
,,,,,,,792,4
,,,,,,,774,1
,,,,,,,8,3
,,,,,,,590,3
,,,,,,,537,3
,,,,,,,102,2
,,,,,,,863,5
,,,,,,,48,4
,,,,,,,889,4
,,,,,,,647,4
,,,,,,,184,4
,,,,,,,886,4
,,,,,,,860,5
,,,,,,,109,3
,,,,,,,535,4
,,,,,,,601,4
,,,,,,,798,2
,,,,,,,622,2
,,,,,,,761,3
,,,,,,,838,5
,,,,,,,601,3
,,,,,,,865,3
,,,,,,,772,2
,,,,,,,386,5
,,,,,,,552,3
,,,,,,,642,3
,,,,,,,423,3
,,,,,,,889,4
,,,,,,,852,2
,,,,,,,307,4
,,,,,,,878,3
,,,,,,,334,3
,,,,,,,833,2
,,,,,,,378,3
,,,,,,,288,5
,,,,,,,592,5
,,,,,,,382,5
,,,,,,,201,3
,,,,,,,59,5
,,,,,,,330,5
,,,,,,,766,5
,,,,,,,203,2
,,,,,,,771,5
,,,,,,,768,3
,,,,,,,845,4
,,,,,,,676,5
,,,,,,,863,5
,,,,,,,15,5
,,,,,,,699,3
,,,,,,,854,4
,,,,,,,545,3
,,,,,,,881,3
,,,,,,,787,3
,,,,,,,435,3
,,,,,,,862,5
,,,,,,,561,4
,,,,,,,622,3
,,,,,,,774,2
,,,,,,,416,5
,,,,,,,836,4
,,,,,,,698,3
,,,,,,,488,4
,,,,,,,125,2
,,,,,,,787,2
,,,,,,,659,3
,,,,,,,474,4
,,,,,,,889,3
,,,,,,,532,5
,,,,,,,747,5
,,,,,,,552,4
,,,,,,,505,4
,,,,,,,786,4
,,,,,,,459,3
,,,,,,,313,4
,,,,,,,604,3
,,,,,,,868,1
,,,,,,,774,2
,,,,,,,409,1
,,,,,,,347,5
,,,,,,,747,1
,,,,,,,621,5
,,,,,,,409,3
,,,,,,,699,4
,,,,,,,537,2
,,,,,,,749,4
,,,,,,,704,3
,,,,,,,425,2
,,,,,,,436,5
,,,,,,,59,5
,,,,,,,788,3
,,,,,,,244,5
,,,,,,,592,4
,,,,,,,551,4
,,,,,,,233,3
,,,,,,,566,4
,,,,,,,387,3
,,,,,,,782,2
,,,,,,,452,3
,,,,,,,712,3
,,,,,,,581,4
,,,,,,,694,3
,,,,,,,22,5
,,,,,,,385,3
,,,,,,,807,4
,,,,,,,363,4
,,,,,,,823,5
,,,,,,,609,5
,,,,,,,831,4
,,,,,,,782,3
,,,,,,,610,3
,,,,,,,874,4
,,,,,,,886,4
,,,,,,,621,4
,,,,,,,532,5
,,,,,,,782,2
,,,,,,,749,5
,,,,,,,545,2
,,,,,,,782,3
,,,,,,,833,1
,,,,,,,659,4
,,,,,,,474,5
,,,,,,,270,5
,,,,,,,889,4
,,,,,,,870,4
,,,,,,,879,4
,,,,,,,762,5
,,,,,,,450,5
,,,,,,,707,3
,,,,,,,862,5
,,,,,,,638,4
,,,,,,,848,4
,,,,,,,429,3
,,,,,,,740,4
,,,,,,,868,3
,,,,,,,806,5
,,,,,,,731,3
,,,,,,,399,4
,,,,,,,828,3
,,,,,,,764,3
,,,,,,,666,4
,,,,,,,290,4
,,,,,,,214,2
,,,,,,,334,4
,,,,,,,577,5
,,,,,,,177,4
,,,,,,,402,4
,,,,,,,413,2
,,,,,,,684,2
,,,,,,,846,4
,,,,,,,679,2
,,,,,,,615,4
,,,,,,,632,5
,,,,,,,542,2
,,,,,,,694,3
,,,,,,,751,5
,,,,,,,663,3
,,,,,,,561,5
,,,,,,,361,4
,,,,,,,720,5
,,,,,,,489,5
,,,,,,,837,4
,,,,,,,257,5
,,,,,,,823,4
,,,,,,,296,5
,,,,,,,829,3
,,,,,,,592,5
,,,,,,,848,4
,,,,,,,862,3
,,,,,,,405,1
,,,,,,,885,4
,,,,,,,877,2
,,,,,,,486,5
,,,,,,,867,5
,,,,,,,773,3
,,,,,,,436,4
,,,,,,,889,3
,,,,,,,716,4
,,,,,,,477,4
,,,,,,,847,1
,,,,,,,774,2
,,,,,,,23,4
,,,,,,,345,3
,,,,,,,735,3
,,,,,,,884,3
,,,,,,,582,2
,,,,,,,675,2
,,,,,,,435,4
,,,,,,,766,4
,,,,,,,846,1
,,,,,,,215,3
,,,,,,,244,5
,,,,,,,739,5
,,,,,,,886,3
,,,,,,,378,4
,,,,,,,459,3
,,,,,,,748,4
,,,,,,,457,5
,,,,,,,802,3
,,,,,,,805,3
,,,,,,,650,3
,,,,,,,881,5
,,,,,,,179,1
,,,,,,,883,3
,,,,,,,654,4
,,,,,,,878,4
,,,,,,,892,5
,,,,,,,44,4
,,,,,,,711,5
,,,,,,,848,5
,,,,,,,328,3
,,,,,,,580,3
,,,,,,,234,3
,,,,,,,867,5
,,,,,,,298,5
,,,,,,,497,4
,,,,,,,119,2
,,,,,,,789,4
,,,,,,,709,3
,,,,,,,151,4
,,,,,,,380,4
,,,,,,,527,4
,,,,,,,758,3
,,,,,,,805,3
,,,,,,,789,5
,,,,,,,768,4
,,,,,,,857,3
,,,,,,,643,3
,,,,,,,694,4
,,,,,,,483,2
,,,,,,,712,4
,,,,,,,606,5
,,,,,,,828,4
,,,,,,,872,4
,,,,,,,263,3
,,,,,,,577,2
,,,,,,,650,3
,,,,,,,843,2
,,,,,,,458,4
,,,,,,,271,4
,,,,,,,850,5
,,,,,,,758,5
,,,,,,,383,5
,,,,,,,397,4
,,,,,,,567,4
,,,,,,,763,4
,,,,,,,518,5
,,,,,,,661,5
,,,,,,,796,5
,,,,,,,393,4
,,,,,,,532,5
,,,,,,,313,4
,,,,,,,256,4
,,,,,,,653,2
,,,,,,,862,5
,,,,,,,630,3
,,,,,,,850,5
,,,,,,,804,4
,,,,,,,710,4
,,,,,,,413,5
,,,,,,,339,5
,,,,,,,450,5
,,,,,,,881,4
,,,,,,,833,3
,,,,,,,566,2
,,,,,,,292,4
,,,,,,,880,3
,,,,,,,326,1
,,,,,,,119,4
,,,,,,,557,5
,,,,,,,663,3
,,,,,,,489,3
,,,,,,,267,4
,,,,,,,743,5
,,,,,,,868,1
,,,,,,,886,5
,,,,,,,436,5
,,,,,,,524,5
,,,,,,,154,2
,,,,,,,251,3
,,,,,,,890,2
,,,,,,,787,3
,,,,,,,334,3
,,,,,,,600,2
,,,,,,,561,3
,,,,,,,851,4
,,,,,,,892,4
,,,,,,,798,2
,,,,,,,833,4
,,,,,,,886,3
,,,,,,,491,3
,,,,,,,457,5
,,,,,,,178,4
,,,,,,,592,5
,,,,,,,401,3
,,,,,,,676,2
,,,,,,,128,3
,,,,,,,699,2
,,,,,,,870,2
,,,,,,,618,3
,,,,,,,234,4
,,,,,,,327,4
,,,,,,,889,4
,,,,,,,354,3
,,,,,,,534,3
,,,,,,,643,4
,,,,,,,80,5
,,,,,,,268,5
,,,,,,,435,1
,,,,,,,224,1
,,,,,,,522,4
,,,,,,,889,3
,,,,,,,823,5
,,,,,,,739,2
,,,,,,,889,4
,,,,,,,669,3
,,,,,,,792,4
,,,,,,,881,2
,,,,,,,773,5
,,,,,,,893,5
,,,,,,,843,2
,,,,,,,825,3
,,,,,,,692,3
,,,,,,,757,3
,,,,,,,825,1
,,,,,,,798,3
,,,,,,,452,2
,,,,,,,747,4
,,,,,,,703,4
,,,,,,,440,2
,,,,,,,290,2
,,,,,,,625,3
,,,,,,,885,5
,,,,,,,650,3
,,,,,,,838,4
,,,,,,,841,4
,,,,,,,783,4
,,,,,,,887,3
,,,,,,,592,4
,,,,,,,613,3
,,,,,,,886,3
,,,,,,,826,3
,,,,,,,863,3
,,,,,,,653,2
,,,,,,,615,4
,,,,,,,727,4
,,,,,,,843,2
,,,,,,,489,3
,,,,,,,781,5
,,,,,,,756,4
,,,,,,,655,3
,,,,,,,854,4
,,,,,,,848,5
,,,,,,,314,4
,,,,,,,859,5
,,,,,,,882,5
,,,,,,,650,2
,,,,,,,526,2
,,,,,,,269,4
,,,,,,,881,4
,,,,,,,848,5
,,,,,,,537,3
,,,,,,,851,4
,,,,,,,664,5
,,,,,,,130,3
,,,,,,,663,3
,,,,,,,542,3
,,,,,,,648,3
,,,,,,,854,4
,,,,,,,798,3
,,,,,,,883,4
,,,,,,,891,3
,,,,,,,894,3
,,,,,,,303,2
,,,,,,,758,5
,,,,,,,321,5
,,,,,,,868,2
,,,,,,,347,4
,,,,,,,113,4
,,,,,,,867,5
,,,,,,,798,5
,,,,,,,886,1
,,,,,,,392,2
,,,,,,,399,3
,,,,,,,192,5
,,,,,,,634,4
,,,,,,,773,2
,,,,,,,771,5
,,,,,,,821,5
,,,,,,,450,4
,,,,,,,87,4
,,,,,,,90,2
,,,,,,,751,5
,,,,,,,174,3
,,,,,,,741,4
,,,,,,,655,1
,,,,,,,593,3
,,,,,,,805,4
,,,,,,,758,1
,,,,,,,854,3
,,,,,,,747,3
,,,,,,,608,3
,,,,,,,472,4
,,,,,,,437,5
,,,,,,,524,3
,,,,,,,314,1
,,,,,,,630,3
,,,,,,,868,3
,,,,,,,660,4
,,,,,,,783,4
,,,,,,,145,4
,,,,,,,748,4
,,,,,,,805,2
,,,,,,,412,3
,,,,,,,463,5
,,,,,,,617,4
,,,,,,,724,1
,,,,,,,653,2
,,,,,,,453,4
,,,,,,,555,4
,,,,,,,454,2
,,,,,,,893,3
,,,,,,,500,3
,,,,,,,805,3
,,,,,,,642,1
,,,,,,,792,2
,,,,,,,810,4
,,,,,,,630,2
,,,,,,,749,4
,,,,,,,892,4
,,,,,,,889,2
,,,,,,,829,4
,,,,,,,766,3
,,,,,,,804,3
,,,,,,,868,5
,,,,,,,286,4
,,,,,,,846,5
,,,,,,,846,3
,,,,,,,880,3
,,,,,,,664,5
,,,,,,,666,5
,,,,,,,575,5
,,,,,,,7,5
,,,,,,,492,3
,,,,,,,22,1
,,,,,,,894,4
,,,,,,,354,4
,,,,,,,883,4
,,,,,,,880,2
,,,,,,,798,3
,,,,,,,435,2
,,,,,,,894,3
,,,,,,,860,2
,,,,,,,551,5
,,,,,,,805,5
,,,,,,,638,4
,,,,,,,578,4
,,,,,,,661,4
,,,,,,,215,5
,,,,,,,796,4
,,,,,,,754,3
,,,,,,,870,5
,,,,,,,69,5
,,,,,,,65,5
,,,,,,,405,2
,,,,,,,383,4
,,,,,,,716,5
,,,,,,,566,1
,,,,,,,854,3
,,,,,,,881,4
,,,,,,,847,5
,,,,,,,752,5
,,,,,,,95,4
,,,,,,,561,4
,,,,,,,749,4
,,,,,,,601,1
,,,,,,,761,3
,,,,,,,625,4
,,,,,,,243,5
,,,,,,,224,4
,,,,,,,882,5
,,,,,,,716,4
,,,,,,,737,2
,,,,,,,881,3
,,,,,,,840,3
,,,,,,,375,3
,,,,,,,425,3
,,,,,,,417,3
,,,,,,,854,4
,,,,,,,468,4
,,,,,,,880,3
,,,,,,,854,3
,,,,,,,648,3
,,,,,,,27,3
,,,,,,,778,4
,,,,,,,458,4
,,,,,,,174,5
,,,,,,,731,5
,,,,,,,579,4
,,,,,,,882,3
,,,,,,,11,4
,,,,,,,541,4
,,,,,,,846,3
,,,,,,,439,5
,,,,,,,854,2
,,,,,,,891,3
,,,,,,,790,5
,,,,,,,312,5
,,,,,,,788,2
,,,,,,,447,2
,,,,,,,802,4
,,,,,,,186,5
,,,,,,,200,5
,,,,,,,445,4
,,,,,,,561,4
,,,,,,,781,4
,,,,,,,412,4
,,,,,,,864,4
,,,,,,,796,5
,,,,,,,877,5
,,,,,,,7,4
,,,,,,,102,3
,,,,,,,394,3
,,,,,,,645,5
,,,,,,,846,5
,,,,,,,847,4
,,,,,,,686,4
,,,,,,,848,3
,,,,,,,881,3
,,,,,,,530,3
,,,,,,,815,5
,,,,,,,846,5
,,,,,,,867,3
,,,,,,,890,4
,,,,,,,780,5
,,,,,,,177,4
,,,,,,,543,4
,,,,,,,455,3
,,,,,,,627,2
,,,,,,,806,4
,,,,,,,1,3
,,,,,,,405,1
,,,,,,,865,5
,,,,,,,715,2
,,,,,,,854,4
,,,,,,,313,3
,,,,,,,255,5
,,,,,,,692,2
,,,,,,,882,5
,,,,,,,629,5
,,,,,,,883,3
,,,,,,,561,1
,,,,,,,753,4
,,,,,,,60,3
,,,,,,,468,3
,,,,,,,537,2
,,,,,,,506,2
,,,,,,,537,3
,,,,,,,1,1
,,,,,,,214,4
,,,,,,,671,5
,,,,,,,857,4
,,,,,,,892,4
,,,,,,,312,5
,,,,,,,796,3
,,,,,,,871,3
,,,,,,,868,4
,,,,,,,804,4
,,,,,,,784,3
,,,,,,,90,4
,,,,,,,566,2
,,,,,,,42,4
,,,,,,,389,4
,,,,,,,393,4
,,,,,,,456,2
,,,,,,,878,3
,,,,,,,145,4
,,,,,,,821,5
,,,,,,,741,5
,,,,,,,887,1
,,,,,,,524,4
,,,,,,,863,1
,,,,,,,406,4
,,,,,,,551,3
,,,,,,,588,5
,,,,,,,870,4
,,,,,,,796,5
,,,,,,,660,2
,,,,,,,840,4
,,,,,,,577,4
,,,,,,,655,3
,,,,,,,705,3
,,,,,,,484,4
,,,,,,,749,3
,,,,,,,474,5
,,,,,,,387,1
,,,,,,,559,4
,,,,,,,605,5
,,,,,,,559,5
,,,,,,,788,3
,,,,,,,468,3
,,,,,,,804,3
,,,,,,,402,3
,,,,,,,767,5
,,,,,,,751,2
,,,,,,,296,5
,,,,,,,545,3
,,,,,,,867,2
,,,,,,,696,4
,,,,,,,666,4
,,,,,,,222,4
,,,,,,,756,3
,,,,,,,481,4
,,,,,,,847,3
,,,,,,,506,4
,,,,,,,844,5
,,,,,,,814,3
,,,,,,,551,5
,,,,,,,411,3
,,,,,,,288,2
,,,,,,,455,3
,,,,,,,687,3
,,,,,,,894,4
,,,,,,,679,4
,,,,,,,887,4
,,,,,,,894,4
,,,,,,,805,5
,,,,,,,871,3
,,,,,,,894,4
,,,,,,,622,5
,,,,,,,653,2
,,,,,,,543,3
,,,,,,,718,4
,,,,,,,435,4
,,,,,,,334,3
,,,,,,,871,3
,,,,,,,194,1
,,,,,,,648,3
,,,,,,,492,3
,,,,,,,852,4
,,,,,,,712,5
,,,,,,,586,3
,,,,,,,49,3
,,,,,,,870,4
,,,,,,,327,4
,,,,,,,642,3
,,,,,,,727,3
,,,,,,,637,2
,,,,,,,664,4
,,,,,,,655,3
,,,,,,,524,5
,,,,,,,825,3
,,,,,,,892,2
,,,,,,,758,5
,,,,,,,655,4
,,,,,,,564,2
,,,,,,,790,1
,,,,,,,785,4
,,,,,,,851,5
,,,,,,,763,4
,,,,,,,863,5
,,,,,,,846,4
,,,,,,,77,5
,,,,,,,763,5
,,,,,,,676,5
,,,,,,,536,5
,,,,,,,859,4
,,,,,,,727,2
,,,,,,,846,4
,,,,,,,276,3
,,,,,,,536,2
,,,,,,,646,3
,,,,,,,655,4
,,,,,,,647,3
,,,,,,,268,3
,,,,,,,361,4
,,,,,,,756,3
,,,,,,,708,3
,,,,,,,886,1
,,,,,,,466,5
,,,,,,,642,4
,,,,,,,655,2
,,,,,,,483,1
,,,,,,,606,4
,,,,,,,145,1
,,,,,,,881,4
,,,,,,,592,4
,,,,,,,411,3
,,,,,,,655,3
,,,,,,,795,2
,,,,,,,835,3
,,,,,,,751,3
,,,,,,,881,3
,,,,,,,79,4
,,,,,,,768,2
,,,,,,,450,4
,,,,,,,45,4
,,,,,,,634,3
,,,,,,,26,2
,,,,,,,181,2
,,,,,,,405,2
,,,,,,,870,4
,,,,,,,881,4
,,,,,,,728,2
,,,,,,,353,1
,,,,,,,876,5
,,,,,,,417,4
,,,,,,,857,1
,,,,,,,698,3
,,,,,,,261,4
,,,,,,,524,4
,,,,,,,761,4
,,,,,,,696,4
,,,,,,,681,4
,,,,,,,293,2
,,,,,,,880,4
,,,,,,,663,4
,,,,,,,886,3
,,,,,,,453,4
,,,,,,,632,4
,,,,,,,290,4
,,,,,,,889,2
,,,,,,,820,3
,,,,,,,339,5
,,,,,,,768,4
,,,,,,,113,4
,,,,,,,176,3
,,,,,,,786,4
,,,,,,,301,4
,,,,,,,1,4
,,,,,,,450,5
,,,,,,,63,2
,,,,,,,487,2
,,,,,,,862,4
,,,,,,,600,4
,,,,,,,896,2
,,,,,,,177,3
,,,,,,,843,2
,,,,,,,896,1
,,,,,,,378,3
,,,,,,,313,4
,,,,,,,864,4
,,,,,,,682,4
,,,,,,,598,2
,,,,,,,699,2
,,,,,,,660,3
,,,,,,,385,2
,,,,,,,561,4
,,,,,,,690,4
,,,,,,,389,4
,,,,,,,864,3
,,,,,,,721,5
,,,,,,,873,4
,,,,,,,363,3
,,,,,,,457,5
,,,,,,,642,4
,,,,,,,393,3
,,,,,,,68,2
,,,,,,,5,1
,,,,,,,451,4
,,,,,,,488,4
,,,,,,,293,3
,,,,,,,460,4
,,,,,,,457,5
,,,,,,,253,4
,,,,,,,486,3
,,,,,,,880,3
,,,,,,,13,3
,,,,,,,864,4
,,,,,,,693,3
,,,,,,,506,5
,,,,,,,824,3
,,,,,,,210,5
,,,,,,,880,3
,,,,,,,312,4
,,,,,,,401,4
,,,,,,,487,5
,,,,,,,788,3
,,,,,,,881,4
,,,,,,,796,5
,,,,,,,374,3
,,,,,,,636,5
,,,,,,,858,3
,,,,,,,554,4
,,,,,,,63,4
,,,,,,,738,4
,,,,,,,601,3
,,,,,,,52,4
,,,,,,,864,4
,,,,,,,655,3
,,,,,,,838,5
,,,,,,,848,2
,,,,,,,878,4
,,,,,,,33,4
,,,,,,,692,4
,,,,,,,812,5
,,,,,,,757,3
,,,,,,,361,5
,,,,,,,554,5
,,,,,,,422,2
,,,,,,,637,4
,,,,,,,867,5
,,,,,,,864,5
,,,,,,,455,3
,,,,,,,109,1
,,,,,,,713,3
,,,,,,,758,5
,,,,,,,870,2
,,,,,,,618,4
,,,,,,,782,1
,,,,,,,747,5
,,,,,,,807,5
,,,,,,,187,5
,,,,,,,753,1
,,,,,,,298,5
,,,,,,,336,3
,,,,,,,852,3
,,,,,,,290,3
,,,,,,,761,1
,,,,,,,711,3
,,,,,,,825,3
,,,,,,,465,3
,,,,,,,43,4
,,,,,,,887,5
,,,,,,,590,5
,,,,,,,844,4
,,,,,,,328,4
,,,,,,,407,3
,,,,,,,877,5
,,,,,,,630,4
,,,,,,,329,5
,,,,,,,661,3
,,,,,,,447,2
,,,,,,,293,2
,,,,,,,248,4
,,,,,,,10,5
,,,,,,,639,2
,,,,,,,883,2
,,,,,,,881,5
,,,,,,,731,4
,,,,,,,889,5
,,,,,,,642,5
,,,,,,,833,3
,,,,,,,686,2
,,,,,,,846,4
,,,,,,,313,3
,,,,,,,655,3
,,,,,,,592,5
,,,,,,,773,3
,,,,,,,838,4
,,,,,,,640,4
,,,,,,,356,3
,,,,,,,846,2
,,,,,,,727,3
,,,,,,,639,3
,,,,,,,788,3
,,,,,,,854,4
,,,,,,,727,3
,,,,,,,893,4
,,,,,,,402,5
,,,,,,,286,5
,,,,,,,691,4
,,,,,,,311,5
,,,,,,,896,3
,,,,,,,601,1
,,,,,,,858,2
,,,,,,,702,1
,,,,,,,640,4
,,,,,,,279,5
,,,,,,,424,5
,,,,,,,661,4
,,,,,,,605,2
,,,,,,,845,3
,,,,,,,592,1
,,,,,,,852,3
,,,,,,,682,3
,,,,,,,846,3
,,,,,,,804,3
,,,,,,,365,1
,,,,,,,606,4
,,,,,,,790,3
,,,,,,,882,5
,,,,,,,870,2
,,,,,,,653,4
,,,,,,,882,5
,,,,,,,410,3
,,,,,,,591,4
,,,,,,,193,3
,,,,,,,57,4
,,,,,,,634,3
,,,,,,,308,3
,,,,,,,552,3
,,,,,,,844,5
,,,,,,,790,5
,,,,,,,878,4
,,,,,,,510,3
,,,,,,,595,3
,,,,,,,660,2
,,,,,,,764,4
,,,,,,,755,4
,,,,,,,248,5
,,,,,,,799,5
,,,,,,,631,2
,,,,,,,846,5
,,,,,,,560,4
,,,,,,,782,2
,,,,,,,650,3
,,,,,,,868,2
,,,,,,,382,5
,,,,,,,883,5
,,,,,,,449,5
,,,,,,,712,4
,,,,,,,842,5
,,,,,,,835,4
,,,,,,,862,5
,,,,,,,766,5
,,,,,,,592,4
,,,,,,,606,4
,,,,,,,437,4
,,,,,,,386,3
,,,,,,,805,5
,,,,,,,796,5
,,,,,,,764,4
,,,,,,,655,2
,,,,,,,555,4
,,,,,,,543,4
,,,,,,,848,5
,,,,,,,463,3
,,,,,,,303,4
,,,,,,,466,4
,,,,,,,450,5
,,,,,,,889,5
,,,,,,,666,2
,,,,,,,894,4
,,,,,,,861,5
,,,,,,,91,5
,,,,,,,90,4
,,,,,,,892,5
,,,,,,,541,4
,,,,,,,159,5
,,,,,,,879,4
,,,,,,,505,1
,,,,,,,666,4
,,,,,,,828,3
,,,,,,,703,3
,,,,,,,479,4
,,,,,,,454,2
,,,,,,,645,3
,,,,,,,663,3
,,,,,,,734,4
,,,,,,,728,4
,,,,,,,95,5
,,,,,,,234,2
,,,,,,,698,2
,,,,,,,606,5
,,,,,,,768,4
,,,,,,,662,4
,,,,,,,682,3
,,,,,,,582,4
,,,,,,,889,3
,,,,,,,618,5
,,,,,,,537,3
,,,,,,,479,4
,,,,,,,846,1
,,,,,,,450,4
,,,,,,,504,3
,,,,,,,710,2
,,,,,,,806,3
,,,,,,,802,3
,,,,,,,886,5
,,,,,,,889,3
,,,,,,,194,2
,,,,,,,882,3
,,,,,,,385,4
,,,,,,,450,4
,,,,,,,804,4
,,,,,,,297,4
,,,,,,,896,2
,,,,,,,660,3
,,,,,,,846,2
,,,,,,,846,5
,,,,,,,429,3
,,,,,,,666,3
,,,,,,,372,5
,,,,,,,249,3
,,,,,,,758,3
,,,,,,,9,5
,,,,,,,804,3
,,,,,,,653,2
,,,,,,,682,4
,,,,,,,896,2
,,,,,,,727,3
,,,,,,,630,3
,,,,,,,717,2
,,,,,,,796,3
,,,,,,,886,2
,,,,,,,493,4
,,,,,,,603,4
,,,,,,,883,4
,,,,,,,886,3
,,,,,,,853,3
,,,,,,,18,5
,,,,,,,365,4
,,,,,,,698,2
,,,,,,,181,1
,,,,,,,244,4
,,,,,,,666,5
,,,,,,,869,2
,,,,,,,533,1
,,,,,,,678,3
,,,,,,,896,4
,,,,,,,51,5
,,,,,,,846,4
,,,,,,,506,3
,,,,,,,740,4
,,,,,,,665,4
,,,,,,,551,4
,,,,,,,481,4
,,,,,,,749,4
,,,,,,,878,3
,,,,,,,745,5
,,,,,,,727,3
,,,,,,,870,4
,,,,,,,500,2
,,,,,,,753,3
,,,,,,,388,5
,,,,,,,871,3
,,,,,,,798,5
,,,,,,,892,3
,,,,,,,450,4
,,,,,,,536,4
,,,,,,,332,5
,,,,,,,764,4
,,,,,,,814,3
,,,,,,,897,5
,,,,,,,642,3
,,,,,,,554,3
,,,,,,,328,3
,,,,,,,594,4
,,,,,,,878,2
,,,,,,,279,4
,,,,,,,706,4
,,,,,,,682,2
,,,,,,,751,4
,,,,,,,399,3
,,,,,,,405,1
,,,,,,,657,1
,,,,,,,777,5
,,,,,,,796,2
,,,,,,,779,4
,,,,,,,75,1
,,,,,,,214,5
,,,,,,,848,3
,,,,,,,763,4
,,,,,,,848,3
,,,,,,,724,2
,,,,,,,642,2
,,,,,,,682,4
,,,,,,,405,1
,,,,,,,847,2
,,,,,,,847,4
,,,,,,,370,3
,,,,,,,851,4
,,,,,,,853,4
,,,,,,,419,5
,,,,,,,843,3
,,,,,,,606,5
,,,,,,,734,3
,,,,,,,458,4
,,,,,,,659,4
,,,,,,,825,3
,,,,,,,663,3
,,,,,,,711,4
,,,,,,,894,3
,,,,,,,560,2
,,,,,,,655,3
,,,,,,,844,2
,,,,,,,314,3
,,,,,,,831,5
,,,,,,,293,4
,,,,,,,518,3
,,,,,,,363,5
,,,,,,,820,3
,,,,,,,399,3
,,,,,,,561,3
,,,,,,,383,4
,,,,,,,815,4
,,,,,,,504,4
,,,,,,,537,3
,,,,,,,862,4
,,,,,,,658,4
,,,,,,,271,4
,,,,,,,513,5
,,,,,,,839,3
,,,,,,,705,5
,,,,,,,469,4
,,,,,,,727,4
,,,,,,,393,3
,,,,,,,890,3
,,,,,,,293,2
,,,,,,,679,5
,,,,,,,450,4
,,,,,,,622,3
,,,,,,,788,3
,,,,,,,642,4
,,,,,,,758,4
,,,,,,,664,4
,,,,,,,347,4
,,,,,,,833,1
,,,,,,,826,4
,,,,,,,864,4
,,,,,,,131,4
,,,,,,,653,2
,,,,,,,829,3
,,,,,,,828,2
,,,,,,,717,3
,,,,,,,345,5
,,,,,,,7,4
,,,,,,,690,3
,,,,,,,291,2
